qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
441.0,39,2,2,9.0,7,1:21.625,1:21.113,1:22.389
442.0,39,5,4,4.0,8,1:21.790,1:21.623,1:22.568
443.0,39,14,9,14.0,9,1:22.491,1:21.488,1:22.749
444.0,39,21,4,3.0,10,1:22.064,1:21.677,1:22.881
445.0,39,3,3,16.0,11,1:21.943,1:21.968,\N
446.0,39,22,11,8.0,12,1:22.502,1:22.097,\N
447.0,39,11,8,22.0,13,1:22.090,1:22.115,\N
448.0,39,18,11,7.0,14,1:22.503,1:22.120,\N
449.0,39,19,8,23.0,15,1:22.295,\N,\N
450.0,39,24,5,18.0,16,1:22.508,\N,\N
451.0,39,23,7,11.0,17,1:22.666,\N,\N
452.0,39,25,3,17.0,18,1:22.769,\N,\N
453.0,39,17,9,15.0,19,1:23.398,\N,\N
454.0,39,16,12,20.0,20,1:23.811,\N,\N
455.0,39,27,12,21.0,21,1:23.990,\N,\N
456.0,39,26,5,19.0,22,\N,\N,\N
457.0,40,4,1,1.0,1,1:16.059,1:15.431,1:15.726
458.0,40,1,1,2.0,2,1:15.685,1:15.479,1:15.905
459.0,40,13,6,5.0,3,1:16.786,1:16.034,1:15.967
460.0,40,21,4,3.0,4,1:17.596,1:16.054,1:16.285
461.0,40,3,3,16.0,5,1:16.870,1:16.100,1:16.439
462.0,40,17,9,15.0,6,1:17.816,1:16.420,1:16.784
463.0,40,2,2,9.0,7,1:17.385,1:15.733,1:16.832
464.0,40,9,2,10.0,8,1:17.584,1:15.576,1:16.955
465.0,40,22,11,8.0,9,1:17.244,1:16.454,1:17.498
466.0,40,18,11,7.0,10,1:17.297,1:16.457,1:17.939
467.0,40,25,3,17.0,11,1:17.874,1:16.662,\N
468.0,40,24,5,18.0,12,1:16.720,1:16.703,\N
469.0,40,14,9,14.0,13,1:17.204,1:16.319,\N
470.0,40,15,7,12.0,14,1:17.686,1:16.988,\N
471.0,40,5,4,4.0,15,1:17.836,1:17.125,\N
472.0,40,8,6,6.0,16,1:16.251,\N,\N
473.0,40,19,8,23.0,17,1:18.250,\N,\N
474.0,40,26,5,19.0,18,1:18.390,\N,\N
475.0,40,16,12,20.0,19,1:18.418,\N,\N
476.0,40,23,7,11.0,20,1:18.539,\N,\N
477.0,40,11,8,22.0,21,1:18.554,\N,\N
478.0,40,27,12,21.0,22,\N,\N,\N
479.0,41,1,1,2.0,1,1:16.576,1:15.486,1:15.707
480.0,41,4,1,1.0,2,1:16.562,1:15.522,1:16.163
481.0,41,2,2,9.0,3,1:17.006,1:15.960,1:16.266
482.0,41,8,6,6.0,4,1:16.468,1:16.592,1:16.411
483.0,41,13,6,5.0,5,1:16.756,1:16.138,1:16.570
484.0,41,17,9,15.0,6,1:17.315,1:16.257,1:16.913
485.0,41,3,3,16.0,7,1:17.016,1:16.190,1:16.919
486.0,41,9,2,10.0,8,1:17.267,1:16.368,1:16.993
487.0,41,21,4,3.0,9,1:16.805,1:16.288,1:17.229
488.0,41,15,7,12.0,10,1:17.324,1:16.600,1:17.747
489.0,41,11,8,22.0,11,1:17.490,1:16.743,\N
490.0,41,24,5,18.0,12,1:17.541,1:16.760,\N
491.0,41,22,11,8.0,13,1:17.011,1:17.116,\N
492.0,41,14,9,14.0,14,1:17.436,1:17.304,\N
493.0,41,18,11,7.0,15,1:17.522,1:17.541,\N
494.0,41,26,5,19.0,16,1:17.433,1:17.571,\N
495.0,41,19,8,23.0,17,1:17.542,\N,\N
496.0,41,23,7,11.0,18,1:17.634,\N,\N
497.0,41,25,3,17.0,19,1:18.089,\N,\N
498.0,41,16,12,20.0,20,1:18.536,\N,\N
499.0,41,27,12,21.0,21,1:19.196,\N,\N
500.0,41,5,4,4.0,22,1:17.806,\N,\N
501.0,42,1,1,2.0,1,1:12.563,1:12.065,1:12.331
502.0,42,4,1,1.0,2,1:12.416,1:11.926,1:12.500
503.0,42,13,6,5.0,3,1:12.731,1:12.180,1:12.703
504.0,42,8,6,6.0,4,1:12.732,1:12.111,1:12.839
505.0,42,2,2,9.0,5,1:12.543,1:12.188,1:12.847
506.0,42,5,4,4.0,6,1:12.998,1:12.599,1:13.308
507.0,42,20,2,10.0,7,1:12.711,1:12.644,1:13.513
508.0,42,15,7,12.0,8,1:13.186,1:12.828,1:13.789
509.0,42,17,9,15.0,9,1:13.425,1:12.788,1:13.871
510.0,42,21,4,3.0,10,1:13.168,1:12.603,1:13.953
511.0,42,14,9,14.0,11,1:13.424,1:12.873,\N
512.0,42,23,7,11.0,12,1:12.851,1:12.920,\N
513.0,42,18,11,7.0,13,1:13.306,1:12.998,\N
514.0,42,3,3,16.0,14,1:13.128,1:13.060,\N
515.0,42,22,11,8.0,15,1:13.203,1:13.201,\N
516.0,42,19,8,23.0,16,1:13.164,1:13.259,\N
517.0,42,25,3,17.0,17,1:13.441,\N,\N
518.0,42,11,8,22.0,18,1:13.477,\N,\N
519.0,42,24,5,18.0,19,1:13.484,\N,\N
520.0,42,26,5,19.0,20,1:13.712,\N,\N
521.0,42,16,12,20.0,21,1:14.122,\N,\N
522.0,42,27,12,21.0,22,1:14.597,\N,\N
523.0,43,13,6,5.0,1,1:15.303,1:14.822,1:15.034
524.0,43,1,1,2.0,2,1:14.805,1:14.795,1:15.104
525.0,43,8,6,6.0,3,1:14.872,1:14.828,1:15.257
526.0,43,9,2,10.0,4,1:15.778,1:15.066,1:15.493
527.0,43,21,4,3.0,5,1:16.047,1:15.227,1:15.674
528.0,43,5,4,4.0,6,1:15.524,1:15.272,1:15.826
529.0,43,2,2,9.0,7,1:15.783,1:15.149,1:15.900
530.0,43,15,7,12.0,8,1:16.118,1:15.379,1:15.935
531.0,43,3,3,16.0,9,1:16.092,1:15.331,1:16.328
532.0,43,4,1,1.0,10,1:15.322,1:15.084,\N
533.0,43,23,7,11.0,11,1:15.760,1:15.534,\N
534.0,43,18,11,7.0,12,1:16.113,1:15.584,\N
535.0,43,22,11,8.0,13,1:16.140,1:15.761,\N
536.0,43,17,9,15.0,14,1:15.746,1:15.806,\N
537.0,43,26,5,19.0,15,1:15.980,1:16.049,\N
538.0,43,14,9,14.0,16,1:15.915,\N,\N
539.0,43,24,5,18.0,17,1:16.142,\N,\N
540.0,43,25,3,17.0,18,1:16.241,\N,\N
541.0,43,19,8,23.0,19,1:16.366,\N,\N
542.0,43,27,12,21.0,20,1:17.826,\N,\N
543.0,43,16,12,20.0,21,1:17.915,\N,\N
544.0,43,11,8,22.0,22,1:16.244,\N,\N
545.0,44,1,1,2.0,1,1:19.885,1:19.400,1:19.997
546.0,44,8,6,6.0,2,1:19.753,1:19.252,1:20.099
547.0,44,4,1,1.0,3,1:19.330,1:19.152,1:20.147
548.0,44,13,6,5.0,4,1:19.790,1:19.421,1:20.265
549.0,44,9,2,10.0,5,1:20.294,1:20.054,1:20.401
550.0,44,23,7,11.0,6,1:20.513,1:19.860,1:20.516
551.0,44,5,4,4.0,7,1:20.570,1:20.077,1:20.721
552.0,44,21,4,3.0,8,1:20.842,1:20.042,1:20.775
553.0,44,2,2,9.0,9,1:20.534,1:20.178,1:20.894
554.0,44,15,7,12.0,10,1:21.150,1:20.133,1:21.240
555.0,44,17,9,15.0,11,1:20.583,1:20.235,\N
556.0,44,14,9,14.0,12,1:21.154,1:20.329,\N
557.0,44,25,3,17.0,13,1:20.830,1:20.350,\N
558.0,44,22,11,8.0,14,1:21.169,1:20.364,\N
559.0,44,26,5,19.0,15,1:20.834,1:20.515,\N
560.0,44,24,5,18.0,16,1:21.160,1:20.823,\N
561.0,44,3,3,16.0,17,1:21.219,\N,\N
562.0,44,18,11,7.0,18,1:21.335,\N,\N
563.0,44,19,8,23.0,19,1:21.448,\N,\N
564.0,44,16,12,20.0,20,1:22.019,\N,\N
565.0,44,11,8,22.0,21,1:22.045,\N,\N
566.0,44,27,12,21.0,22,1:22.586,\N,\N
567.0,45,8,6,6.0,1,1:31.522,1:31.237,1:31.450
568.0,45,4,1,1.0,2,1:31.074,1:30.983,1:31.741
569.0,45,13,6,5.0,3,1:31.447,1:30.912,1:31.778
570.0,45,2,2,9.0,4,1:31.889,1:31.652,1:31.840
571.0,45,9,2,10.0,5,1:31.961,1:31.444,1:32.123
572.0,45,17,9,15.0,6,1:32.629,1:31.661,1:32.476
573.0,45,5,4,4.0,7,1:32.594,1:31.783,1:32.478
574.0,45,15,7,12.0,8,1:32.381,1:31.859,1:32.501
575.0,45,23,7,11.0,9,1:32.446,1:31.843,1:32.570
576.0,45,1,1,2.0,10,1:31.587,1:31.185,1:33.833
577.0,45,3,3,16.0,11,1:32.117,1:31.978,\N
578.0,45,25,3,17.0,12,1:32.173,1:31.996,\N
579.0,45,21,4,3.0,13,1:32.378,1:32.010,\N
580.0,45,22,11,8.0,14,1:32.674,1:32.221,\N
581.0,45,19,8,23.0,15,1:32.793,1:32.451,\N
582.0,45,11,8,22.0,16,1:32.678,1:32.838,\N
583.0,45,18,11,7.0,17,1:32.983,\N,\N
584.0,45,26,5,19.0,18,1:33.038,\N,\N
585.0,45,24,5,18.0,19,1:33.148,\N,\N
586.0,45,14,9,14.0,20,1:33.151,\N,\N
587.0,45,16,12,20.0,21,1:34.500,\N,\N
588.0,45,28,12,21.0,22,1:35.940,\N,\N
589.0,46,4,1,1.0,1,1:20.425,1:19.661,1:19.674
590.0,46,1,1,2.0,2,1:19.570,1:19.301,1:19.781
591.0,46,2,2,9.0,3,1:20.751,1:20.322,1:20.259
592.0,46,8,6,6.0,4,1:20.435,1:20.107,1:20.410
593.0,46,3,3,16.0,5,1:20.547,1:20.188,1:20.632
594.0,46,23,7,11.0,6,1:20.449,1:20.455,1:20.714
595.0,46,9,2,10.0,7,1:20.366,1:20.703,1:20.876
596.0,46,21,4,3.0,8,1:21.645,1:20.590,1:21.079
597.0,46,15,7,12.0,9,1:20.481,1:19.951,1:21.206
598.0,46,17,9,15.0,10,1:20.794,1:20.439,1:21.256
599.0,46,14,9,14.0,11,1:21.291,1:20.718,\N
600.0,46,5,4,4.0,12,1:20.285,1:20.779,\N
601.0,46,25,3,17.0,13,1:21.243,1:20.865,\N
602.0,46,13,6,5.0,14,1:20.408,1:21.021,\N
603.0,46,19,8,23.0,15,1:21.018,1:21.127,\N
604.0,46,24,5,18.0,16,1:21.730,1:21.993,\N
605.0,46,18,11,7.0,17,1:21.737,\N,\N
606.0,46,22,11,8.0,18,1:21.877,\N,\N
607.0,46,11,8,22.0,19,1:22.143,\N,\N
608.0,46,20,5,19.0,20,1:22.177,\N,\N
609.0,46,16,12,20.0,21,1:22.737,\N,\N
610.0,46,29,12,21.0,22,1:23.774,\N,\N
611.0,47,13,6,5.0,1,1:27.488,1:27.039,1:27.329
612.0,47,1,1,2.0,2,1:27.513,1:26.936,1:27.373
613.0,47,8,6,6.0,3,1:27.294,1:26.902,1:27.546
614.0,47,4,1,1.0,4,1:27.328,1:26.841,1:27.574
615.0,47,9,2,10.0,5,1:27.997,1:27.253,1:27.722
616.0,47,2,2,9.0,6,1:28.099,1:27.253,1:28.037
617.0,47,5,4,4.0,7,1:28.127,1:27.039,1:28.491
618.0,47,3,3,16.0,8,1:28.275,1:27.750,1:28.501
619.0,47,15,7,12.0,9,1:28.318,1:27.801,1:28.740
620.0,47,21,4,3.0,10,1:28.313,1:27.880,1:29.322
621.0,47,19,8,23.0,11,1:28.304,1:28.002,\N
622.0,47,17,9,15.0,12,1:28.500,1:28.013,\N
623.0,47,14,9,14.0,13,1:28.395,1:28.100,\N
624.0,47,25,3,17.0,14,1:28.360,1:28.390,\N
625.0,47,24,5,18.0,15,1:28.798,\N,\N
626.0,47,23,7,11.0,16,1:28.809,\N,\N
627.0,47,11,8,22.0,17,1:28.953,\N,\N
628.0,47,20,5,19.0,18,1:29.408,\N,\N
629.0,47,16,12,20.0,19,1:29.861,\N,\N
630.0,47,29,12,21.0,20,1:31.479,\N,\N
631.0,47,18,11,7.0,21,1:28.373,1:28.220,\N
632.0,47,22,11,8.0,22,1:28.792,1:28.188,\N
633.0,48,4,1,1.0,1,1:21.718,1:21.356,1:21.997
634.0,48,1,1,2.0,2,1:21.956,1:21.746,1:22.034
635.0,48,13,6,5.0,3,1:22.309,1:21.993,1:22.549
636.0,48,2,2,9.0,4,1:23.107,1:22.466,1:23.174
637.0,48,8,6,6.0,5,1:22.673,1:22.369,1:23.183
638.0,48,9,2,10.0,6,1:23.088,1:22.400,1:23.446
639.0,48,5,4,4.0,7,1:23.505,1:23.134,1:24.102
640.0,48,3,3,16.0,8,1:23.333,1:22.748,1:24.382
641.0,48,15,7,12.0,9,1:23.724,1:23.107,1:24.555
642.0,48,18,11,7.0,10,1:23.639,1:23.021,1:25.165
643.0,48,17,9,15.0,11,1:23.575,1:23.166,\N
644.0,48,22,11,8.0,12,1:23.474,1:23.176,\N
645.0,48,25,3,17.0,13,1:23.739,1:23.209,\N
646.0,48,19,8,23.0,14,1:23.646,1:23.274,\N
647.0,48,21,4,3.0,15,1:23.559,1:23.325,\N
648.0,48,20,5,19.0,16,1:23.578,1:23.351,\N
649.0,48,11,8,22.0,17,1:23.749,\N,\N
650.0,48,23,7,11.0,18,1:23.787,\N,\N
651.0,48,24,5,18.0,19,1:23.886,\N,\N
652.0,48,14,9,14.0,20,1:24.019,\N,\N
653.0,48,16,12,20.0,21,1:24.699,\N,\N
654.0,48,29,12,21.0,22,1:25.084,\N,\N
655.0,49,8,6,6.0,1,1:46.242,1:45.070,1:45.994
656.0,49,13,6,5.0,2,1:46.060,1:45.173,1:46.011
657.0,49,4,1,1.0,3,1:46.058,1:45.442,1:46.091
658.0,49,1,1,2.0,4,1:46.437,1:45.132,1:46.406
659.0,49,3,3,16.0,5,1:46.950,1:46.469,1:47.334
660.0,49,2,2,9.0,6,1:46.923,1:45.994,1:47.409
661.0,49,17,9,15.0,7,1:47.084,1:46.426,1:47.524
662.0,49,15,7,12.0,8,1:47.143,1:46.480,1:47.798
663.0,49,5,4,4.0,9,1:46.971,1:46.240,1:48.505
664.0,49,23,7,11.0,10,1:47.300,1:46.618,\N
665.0,49,14,9,14.0,11,1:47.340,1:46.800,\N
666.0,49,18,11,7.0,12,1:47.474,1:46.955,\N
667.0,49,24,5,18.0,13,1:47.576,1:47.115,\N
668.0,49,9,2,10.0,14,1:46.707,1:45.885,1:46.996
669.0,49,25,3,17.0,15,1:47.522,1:47.394,\N
670.0,49,20,5,19.0,16,1:47.581,\N,\N
671.0,49,22,11,8.0,17,1:47.954,\N,\N
672.0,49,11,8,22.0,18,1:47.980,\N,\N
673.0,49,16,12,20.0,19,1:48.044,\N,\N
674.0,49,19,8,23.0,20,1:48.199,\N,\N
675.0,49,29,12,21.0,21,1:49.557,\N,\N
676.0,49,21,4,3.0,22,1:47.143,1:46.603,\N
677.0,50,1,1,2.0,1,1:25.489,1:24.753,1:25.368
678.0,50,4,1,1.0,2,1:25.379,1:24.806,1:25.438
679.0,50,8,6,6.0,3,1:25.390,1:24.988,1:25.516
680.0,50,13,6,5.0,4,1:25.359,1:25.049,1:25.765
681.0,50,2,2,9.0,5,1:25.971,1:25.248,1:26.505
682.0,50,18,11,7.0,6,1:26.614,1:25.454,1:26.913
683.0,50,17,9,15.0,7,1:25.970,1:25.535,1:26.914
684.0,50,20,5,19.0,8,1:26.025,1:25.909,1:26.973
685.0,50,9,2,10.0,9,1:26.300,1:25.530,1:27.225
686.0,50,21,4,3.0,10,1:26.909,1:26.033,\N
687.0,50,5,4,4.0,11,1:27.223,1:26.232,\N
688.0,50,14,9,14.0,12,1:26.904,1:26.247,\N
689.0,50,15,7,12.0,13,1:26.711,1:26.253,\N
690.0,50,24,5,18.0,14,1:27.234,1:26.948,\N
691.0,50,23,7,11.0,15,1:27.191,\N,\N
692.0,50,3,3,16.0,16,1:26.579,1:25.816,1:26.728
693.0,50,22,11,8.0,17,1:27.323,\N,\N
694.0,50,25,3,17.0,18,1:27.454,\N,\N
695.0,50,19,8,23.0,19,1:27.564,\N,\N
696.0,50,16,12,20.0,20,1:28.628,\N,\N
697.0,50,11,8,22.0,21,1:28.762,\N,\N
698.0,50,29,12,21.0,22,1:29.668,\N,\N
699.0,51,1,1,2.0,1,1:35.798,1:35.898,1:35.908
700.0,51,8,6,6.0,2,1:35.692,1:35.381,1:36.044
701.0,51,13,6,5.0,3,1:35.792,1:35.796,1:36.221
702.0,51,4,1,1.0,4,1:35.809,1:35.845,1:36.576
703.0,51,14,9,14.0,5,1:36.930,1:36.252,1:37.619
704.0,51,23,7,11.0,6,1:37.135,1:36.709,1:38.013
705.0,51,17,9,15.0,7,1:37.199,1:36.602,1:38.153
706.0,51,2,2,9.0,8,1:36.737,1:36.217,1:38.455
707.0,51,9,2,10.0,9,1:36.309,1:36.116,1:38.472
708.0,51,18,11,7.0,10,1:37.092,1:36.771,1:39.285
709.0,51,24,5,18.0,11,1:37.047,1:36.862,\N
710.0,51,15,7,12.0,12,1:37.209,1:36.959,\N
711.0,51,5,4,4.0,13,1:37.225,1:36.991,\N
712.0,51,19,8,23.0,14,1:37.203,1:37.247,\N
713.0,51,3,3,16.0,15,1:37.144,1:37.483,\N
714.0,51,22,11,8.0,16,1:37.251,\N,\N
715.0,51,20,5,19.0,17,1:37.006,1:36.891,\N
716.0,51,21,4,3.0,18,1:37.290,\N,\N
717.0,51,25,3,17.0,19,1:37.456,\N,\N
718.0,51,11,8,22.0,20,1:38.218,\N,\N
719.0,51,16,12,20.0,21,1:38.668,\N,\N
720.0,51,29,12,21.0,22,1:39.336,\N,\N
721.0,52,13,6,5.0,1,1:12.303,1:12.374,1:11.931
722.0,52,1,1,2.0,2,1:13.033,1:12.296,1:12.082
723.0,52,8,6,6.0,3,1:13.016,1:12.161,1:12.322
724.0,52,4,1,1.0,4,1:12.895,1:12.637,1:12.356
725.0,52,17,9,15.0,5,1:13.081,1:12.683,1:12.928
726.0,52,2,2,9.0,6,1:13.472,1:12.888,1:13.081
727.0,52,9,2,10.0,7,1:13.085,1:12.641,1:13.129
728.0,52,15,7,12.0,8,1:13.470,1:12.832,1:13.195
729.0,52,14,9,14.0,9,1:13.264,1:12.846,1:13.272
730.0,52,3,3,16.0,10,1:13.707,1:12.752,1:13.477
731.0,52,22,11,8.0,11,1:13.661,1:12.932,\N
732.0,52,21,4,3.0,12,1:13.482,1:12.968,\N
733.0,52,20,5,19.0,13,1:13.853,1:13.058,\N
734.0,52,24,5,18.0,14,1:13.607,1:13.251,\N
735.0,52,23,7,11.0,15,1:13.767,1:13.315,\N
736.0,52,18,11,7.0,16,1:14.054,1:13.469,\N
737.0,52,5,4,4.0,17,1:14.078,\N,\N
738.0,52,11,8,22.0,18,1:14.098,\N,\N
739.0,52,6,3,17.0,19,1:14.417,\N,\N
740.0,52,19,8,23.0,20,1:14.596,\N,\N
741.0,52,16,12,20.0,21,1:15.217,\N,\N
742.0,52,29,12,21.0,22,1:15.487,\N,\N
743.0,53,30,6,5.0,1,1:33.310,1:32.025,1:31.431
744.0,53,13,6,6.0,2,1:33.579,1:32.014,1:31.478
745.0,53,18,11,12.0,3,1:32.603,1:32.025,1:31.549
746.0,53,4,4,1.0,4,1:32.433,1:31.215,1:31.702
747.0,53,31,1,4.0,5,1:33.233,1:31.487,1:32.164
748.0,53,22,11,11.0,6,1:33.922,1:32.322,1:32.579
749.0,53,17,3,9.0,7,1:33.454,1:32.309,1:33.006
750.0,53,32,9,15.0,8,1:34.308,1:32.106,1:33.112
751.0,53,21,4,2.0,9,1:32.934,1:31.831,1:33.496
752.0,53,2,2,16.0,10,1:33.374,1:31.958,1:33.926
753.0,53,35,2,17.0,11,1:33.882,1:32.456,\N
754.0,53,3,3,10.0,12,1:32.945,1:32.620,\N
755.0,53,14,9,14.0,13,1:33.678,1:32.850,\N
756.0,53,15,7,8.0,14,1:33.987,1:33.066,\N
757.0,53,24,5,20.0,15,1:34.439,1:33.416,\N
758.0,53,26,5,21.0,16,1:33.995,1:34.606,\N
759.0,53,23,7,7.0,17,1:34.702,\N,\N
760.0,53,27,13,19.0,18,1:35.724,\N,\N
761.0,53,33,13,18.0,19,1:35.900,\N,\N
762.0,53,11,8,22.0,20,1:37.411,\N,\N
763.0,53,34,8,23.0,21,1:40.270,\N,\N
764.0,53,8,1,3.0,22,\N,\N,\N
765.0,54,21,4,2.0,1,1:35.488,1:33.623,1:33.840
766.0,54,18,11,12.0,2,1:35.023,1:33.527,1:33.986
767.0,54,3,3,10.0,3,1:35.105,1:34.563,1:34.626
768.0,54,30,6,5.0,4,1:35.810,1:34.574,1:34.668
769.0,54,17,3,9.0,5,1:35.252,1:34.279,1:34.672
770.0,54,31,1,4.0,6,1:34.536,1:34.568,1:34.916
771.0,54,8,1,3.0,7,1:34.667,1:34.351,1:34.983
772.0,54,4,4,1.0,8,1:35.514,1:33.997,1:35.747
773.0,54,32,9,15.0,9,1:35.171,1:34.537,1:38.715
774.0,54,23,7,7.0,10,1:35.214,1:34.586,\N
775.0,54,14,9,14.0,11,1:34.839,1:34.614,\N
776.0,54,22,11,11.0,12,1:35.526,1:34.683,\N
777.0,54,15,7,8.0,13,1:35.517,1:34.702,\N
778.0,54,35,2,17.0,14,1:35.391,1:34.752,\N
779.0,54,2,2,16.0,15,1:35.588,1:34.783,\N
780.0,54,13,6,6.0,16,1:35.091,\N,\N
781.0,54,26,5,21.0,17,1:36.297,\N,\N
782.0,54,24,5,20.0,18,1:36.581,\N,\N
783.0,54,27,13,19.0,19,1:37.426,\N,\N
784.0,54,33,13,18.0,20,1:37.819,\N,\N
785.0,54,11,8,22.0,21,1:39.011,\N,\N
786.0,54,34,8,23.0,22,1:40.720,\N,\N
787.0,55,18,11,12.0,1,1:28.081,1:26.337,1:25.229
788.0,55,21,4,2.0,2,1:27.765,1:26.196,1:25.635
789.0,55,4,4,1.0,3,1:28.569,1:25.729,1:25.778
790.0,55,8,1,3.0,4,1:27.193,1:26.161,1:25.822
791.0,55,31,1,4.0,5,1:27.079,1:25.902,1:25.976
792.0,55,23,7,7.0,6,1:28.007,1:26.596,1:26.612
793.0,55,17,3,9.0,7,1:27.669,1:26.075,1:26.937
794.0,55,2,2,16.0,8,1:27.796,1:26.014,1:27.579
795.0,55,35,2,17.0,9,1:28.460,1:26.714,1:29.239
796.0,55,15,7,8.0,10,1:27.748,1:26.327,\N
797.0,55,30,6,5.0,11,1:28.228,1:26.718,\N
798.0,55,14,9,14.0,12,1:28.408,1:27.023,\N
799.0,55,24,5,20.0,13,1:28.999,1:27.219,\N
800.0,55,32,9,15.0,14,1:28.757,1:27.591,\N
801.0,55,3,3,10.0,15,1:28.351,1:29.422,\N
802.0,55,13,6,6.0,16,1:28.868,\N,\N
803.0,55,22,11,11.0,17,1:29.943,\N,\N
804.0,55,27,13,19.0,18,1:30.226,\N,\N
805.0,55,26,5,21.0,19,1:30.426,\N,\N
806.0,55,33,13,18.0,20,1:30.709,\N,\N
807.0,55,11,8,22.0,21,1:32.279,\N,\N
808.0,55,34,8,23.0,22,1:36.164,\N,\N
809.0,56,30,6,5.0,1,1:24.598,1:22.579,1:22.795
810.0,56,18,11,12.0,2,1:24.480,1:23.749,1:22.988
811.0,56,22,11,11.0,3,1:24.727,1:23.760,1:23.242
812.0,56,13,6,6.0,4,1:24.884,1:23.595,1:23.702
813.0,56,4,4,1.0,5,1:23.536,1:23.743,1:23.709
814.0,56,23,7,7.0,6,1:24.370,1:23.565,1:23.772
815.0,56,31,1,4.0,7,1:24.960,1:23.760,1:24.021
816.0,56,8,1,3.0,8,1:24.259,1:23.190,1:24.158
817.0,56,15,7,8.0,9,1:24.446,1:23.727,1:24.172
818.0,56,17,3,9.0,10,1:24.992,1:23.718,1:24.795
819.0,56,21,4,2.0,11,1:24.434,1:23.771,\N
820.0,56,35,2,17.0,12,1:25.081,1:23.887,\N
821.0,56,3,3,10.0,13,1:24.495,1:23.966,\N
822.0,56,14,9,14.0,14,1:24.849,1:24.101,\N
823.0,56,2,2,16.0,15,1:25.410,1:24.129,\N
824.0,56,24,5,20.0,16,1:24.879,1:24.520,\N
825.0,56,32,9,15.0,17,1:25.410,\N,\N
826.0,56,26,5,21.0,18,1:25.437,\N,\N
827.0,56,33,13,18.0,19,1:26.820,\N,\N
828.0,56,27,13,19.0,20,1:27.088,\N,\N
829.0,56,11,8,22.0,21,1:27.609,\N,\N
830.0,56,34,8,23.0,22,1:29.282,\N,\N
831.0,57,4,4,1.0,1,1:31.138,1:30.336,1:29.816
832.0,57,30,6,5.0,2,1:31.235,1:30.013,1:30.028
833.0,57,13,6,6.0,3,1:31.921,1:30.732,1:30.407
834.0,57,22,11,11.0,4,1:31.671,1:30.469,1:30.754
835.0,57,8,1,3.0,5,1:31.263,1:30.203,1:30.933
836.0,57,18,11,12.0,6,1:31.420,1:30.755,1:30.940
837.0,57,15,7,8.0,7,1:31.809,1:30.733,1:31.419
838.0,57,35,2,17.0,8,1:31.545,1:30.865,1:31.542
839.0,57,31,1,4.0,9,1:31.774,1:30.671,1:31.880
840.0,57,17,3,9.0,10,1:31.712,1:30.892,1:33.405
841.0,57,23,7,7.0,11,1:31.470,1:30.944,\N
842.0,57,3,3,10.0,12,1:32.053,1:31.194,\N
843.0,57,21,4,2.0,13,1:31.574,1:31.197,\N
844.0,57,14,9,14.0,14,1:31.742,1:31.227,\N
845.0,57,2,2,16.0,15,1:31.457,1:31.422,\N
846.0,57,24,5,20.0,16,1:32.651,1:31.728,\N
847.0,57,32,9,15.0,17,1:32.901,\N,\N
848.0,57,27,13,19.0,18,1:32.936,\N,\N
849.0,57,26,5,21.0,19,1:32.992,\N,\N
850.0,57,33,13,18.0,20,1:33.658,\N,\N
851.0,57,11,8,22.0,21,1:35.239,\N,\N
852.0,57,36,8,23.0,22,1:46.505,\N,\N
853.0,58,4,4,1.0,1,1:15.816,1:15.124,1:14.648
854.0,58,21,4,2.0,2,1:16.046,1:14.766,1:14.709
855.0,58,30,6,5.0,3,1:16.049,1:14.637,1:14.970
856.0,58,13,6,6.0,4,1:16.359,1:15.245,1:15.442
857.0,58,22,11,11.0,5,1:16.266,1:15.258,1:15.885
858.0,58,23,7,7.0,6,1:16.234,1:15.164,1:15.885
859.0,58,15,7,8.0,7,1:16.174,1:15.068,1:15.976
860.0,58,18,11,12.0,8,1:16.054,1:15.150,1:16.008
861.0,58,8,1,3.0,9,1:16.613,1:15.422,1:16.015
862.0,58,2,2,16.0,10,1:16.322,1:15.468,1:17.144
863.0,58,17,3,9.0,11,1:16.685,1:15.502,\N
864.0,58,31,1,4.0,12,1:16.195,1:15.801,\N
865.0,58,3,3,10.0,13,1:17.213,1:15.804,\N
866.0,58,35,2,17.0,14,1:16.066,1:15.847,\N
867.0,58,32,9,15.0,15,1:16.627,1:15.928,\N
868.0,58,24,5,20.0,16,1:17.105,1:16.661,\N
869.0,58,26,5,21.0,17,1:17.361,\N,\N
870.0,58,33,13,18.0,18,1:17.702,\N,\N
871.0,58,27,13,19.0,19,1:18.024,\N,\N
872.0,58,11,8,22.0,20,1:18.920,\N,\N
873.0,58,36,8,23.0,21,1:20.763,\N,\N
874.0,58,14,9,14.0,22,\N,\N,\N
875.0,59,4,4,1.0,1,1:14.232,1:13.622,1:13.962
876.0,59,17,3,9.0,2,1:14.305,1:13.728,1:14.082
877.0,59,8,1,3.0,3,1:13.887,1:13.532,1:14.140
878.0,59,31,1,4.0,4,1:14.483,1:14.295,1:14.664
879.0,59,22,11,11.0,5,1:14.766,1:14.312,1:15.804
880.0,59,15,7,8.0,6,1:14.883,1:14.211,1:15.857
881.0,59,14,9,14.0,7,1:15.090,1:13.687,1:16.426
882.0,59,3,3,10.0,8,1:14.888,1:13.909,1:16.636
883.0,59,21,4,2.0,9,1:14.614,1:13.647,1:17.260
